ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/3/2020	WRI	Write-In	PRE	President of the United States	TAY	Taylor			14	14	Patel	Carroll	/	2
11/3/2020	WRI	Write-In	PRE	President of the United States	UNI	Union			2	2	Patel	Carroll	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	VOL	Volusia			125	125	Patel	Carroll	/	19
11/3/2020	WRI	Write-In	PRE	President of the United States	WAK	Wakulla			12	12	Patel	Carroll	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAL	Walton			21	21	Patel	Carroll	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	WAS	Washington			12	12	Patel	Carroll	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ALA	Alachua			0	0	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BAK	Baker			9	9	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BAY	Bay			44	44	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRA	Bradford			14	14	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRE	Brevard			171	171	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRO	Broward			577	577	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CAL	Calhoun			11	11	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CHA	Charlotte			68	68	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CIT	Citrus			31	31	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLA	Clay			47	47	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLL	Collier			60	60	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLM	Columbia			22	22	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DES	Desoto			15	15	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DIX	Dixie			10	10	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DUV	Duval			199	199	Howard	Howard	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	ESC	Escambia			80	80	Howard	Howard	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	FLA	Flagler			26	26	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	FRA	Franklin			8	8	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GAD	Gadsden			25	25	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GIL	Gilchrist			10	10	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GLA	Glades			13	13	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GUL	Gulf			10	10	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HAM	Hamilton			8	8	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HAR	Hardee			12	12	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HEN	Hendry			10	10	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HER	Hernando			0	0	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HIG	Highlands			25	25	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HIL	Hillsborough			390	390	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HOL	Holmes			8	8	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	IND	Indian River			35	35	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	JAC	Jackson			14	14	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	JEF	Jefferson			16	16	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAF	Lafayette			5	5	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAK	Lake			104	104	Howard	Howard	/	2
11/3/2020	WRI	Write-In	PRE	President of the United States	LEE	Lee			127	127	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEO	Leon			152	152	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEV	Levy			13	13	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LIB	Liberty			8	8	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAD	Madison			11	11	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAN	Manatee			70	70	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MRN	Marion			122	122	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MRT	Martin			28	28	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DAD	Miami-Dade			866	866	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MON	Monroe			33	33	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	NAS	Nassau			15	15	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	OKA	Okaloosa			52	52	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	OKE	Okeechobee			11	11	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ORA	Orange			247	247	Howard	Howard	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	OSC	Osceola			101	101	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PAL	Palm Beach			872	872	Howard	Howard	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	PAS	Pasco			111	111	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PIN	Pinellas			301	301	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	POL	Polk			167	167	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PUT	Putnam			35	35	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SAN	Santa Rosa			41	41	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SAR	Sarasota			101	101	Howard	Howard	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	SEM	Seminole			80	80	Howard	Howard	/	2
11/3/2020	WRI	Write-In	PRE	President of the United States	STJ	St. Johns			48	48	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	STL	St. Lucie			64	64	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SUM	Sumter			26	26	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SUW	Suwannee			16	16	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	TAY	Taylor			14	14	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	UNI	Union			2	2	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	VOL	Volusia			125	125	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAK	Wakulla			12	12	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAL	Walton			21	21	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAS	Washington			12	12	Howard	Howard	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ALA	Alachua			0	0	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BAK	Baker			9	9	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BAY	Bay			44	44	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRA	Bradford			14	14	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRE	Brevard			171	171	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRO	Broward			577	577	Pope	Laboch	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	CAL	Calhoun			11	11	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CHA	Charlotte			68	68	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CIT	Citrus			31	31	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLA	Clay			47	47	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLL	Collier			60	60	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLM	Columbia			22	22	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DES	Desoto			15	15	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DIX	Dixie			10	10	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DUV	Duval			199	199	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ESC	Escambia			80	80	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	FLA	Flagler			26	26	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	FRA	Franklin			8	8	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GAD	Gadsden			25	25	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GIL	Gilchrist			10	10	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GLA	Glades			13	13	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GUL	Gulf			10	10	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HAM	Hamilton			8	8	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HAR	Hardee			12	12	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HEN	Hendry			10	10	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HER	Hernando			0	0	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HIG	Highlands			25	25	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HIL	Hillsborough			390	390	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HOL	Holmes			8	8	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	IND	Indian River			35	35	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	JAC	Jackson			14	14	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	JEF	Jefferson			16	16	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAF	Lafayette			5	5	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAK	Lake			104	104	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEE	Lee			127	127	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEO	Leon			152	152	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEV	Levy			13	13	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LIB	Liberty			8	8	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAD	Madison			11	11	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAN	Manatee			70	70	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MRN	Marion			122	122	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MRT	Martin			28	28	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DAD	Miami-Dade			866	866	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MON	Monroe			33	33	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	NAS	Nassau			15	15	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	OKA	Okaloosa			52	52	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	OKE	Okeechobee			11	11	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ORA	Orange			247	247	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	OSC	Osceola			101	101	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PAL	Palm Beach			872	872	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PAS	Pasco			111	111	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PIN	Pinellas			301	301	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	POL	Polk			167	167	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PUT	Putnam			35	35	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SAN	Santa Rosa			41	41	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SAR	Sarasota			101	101	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SEM	Seminole			80	80	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	STJ	St. Johns			48	48	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	STL	St. Lucie			64	64	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SUM	Sumter			26	26	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SUW	Suwannee			16	16	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	TAY	Taylor			14	14	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	UNI	Union			2	2	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	VOL	Volusia			125	125	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAK	Wakulla			12	12	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAL	Walton			21	21	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAS	Washington			12	12	Pope	Laboch	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ALA	Alachua			0	0	Nixon	Simmons	/	3
11/3/2020	WRI	Write-In	PRE	President of the United States	BAK	Baker			9	9	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BAY	Bay			44	44	Nixon	Simmons	/	5
11/3/2020	WRI	Write-In	PRE	President of the United States	BRA	Bradford			14	14	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRE	Brevard			171	171	Nixon	Simmons	/	8
11/3/2020	WRI	Write-In	PRE	President of the United States	BRO	Broward			577	577	Nixon	Simmons	/	25
11/3/2020	WRI	Write-In	PRE	President of the United States	CAL	Calhoun			11	11	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CHA	Charlotte			68	68	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CIT	Citrus			31	31	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	CLA	Clay			47	47	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLL	Collier			60	60	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	CLM	Columbia			22	22	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DES	Desoto			15	15	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DIX	Dixie			10	10	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DUV	Duval			199	199	Nixon	Simmons	/	11
11/3/2020	WRI	Write-In	PRE	President of the United States	ESC	Escambia			80	80	Nixon	Simmons	/	7
11/3/2020	WRI	Write-In	PRE	President of the United States	FLA	Flagler			26	26	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	FRA	Franklin			8	8	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GAD	Gadsden			25	25	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GIL	Gilchrist			10	10	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GLA	Glades			13	13	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GUL	Gulf			10	10	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HAM	Hamilton			8	8	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	HAR	Hardee			12	12	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HEN	Hendry			10	10	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HER	Hernando			0	0	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	HIG	Highlands			25	25	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	HIL	Hillsborough			390	390	Nixon	Simmons	/	12
11/3/2020	WRI	Write-In	PRE	President of the United States	HOL	Holmes			8	8	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	IND	Indian River			35	35	Nixon	Simmons	/	2
11/3/2020	WRI	Write-In	PRE	President of the United States	JAC	Jackson			14	14	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	JEF	Jefferson			16	16	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAF	Lafayette			5	5	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAK	Lake			104	104	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	LEE	Lee			127	127	Nixon	Simmons	/	2
11/3/2020	WRI	Write-In	PRE	President of the United States	LEO	Leon			152	152	Nixon	Simmons	/	9
11/3/2020	WRI	Write-In	PRE	President of the United States	LEV	Levy			13	13	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LIB	Liberty			8	8	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAD	Madison			11	11	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAN	Manatee			70	70	Nixon	Simmons	/	7
11/3/2020	WRI	Write-In	PRE	President of the United States	MRN	Marion			122	122	Nixon	Simmons	/	3
11/3/2020	WRI	Write-In	PRE	President of the United States	MRT	Martin			28	28	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DAD	Miami-Dade			866	866	Nixon	Simmons	/	7
11/3/2020	WRI	Write-In	PRE	President of the United States	MON	Monroe			33	33	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	NAS	Nassau			15	15	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	OKA	Okaloosa			52	52	Nixon	Simmons	/	4
11/3/2020	WRI	Write-In	PRE	President of the United States	OKE	Okeechobee			11	11	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ORA	Orange			247	247	Nixon	Simmons	/	13
11/3/2020	WRI	Write-In	PRE	President of the United States	OSC	Osceola			101	101	Nixon	Simmons	/	6
11/3/2020	WRI	Write-In	PRE	President of the United States	PAL	Palm Beach			872	872	Nixon	Simmons	/	14
11/3/2020	WRI	Write-In	PRE	President of the United States	PAS	Pasco			111	111	Nixon	Simmons	/	4
11/3/2020	WRI	Write-In	PRE	President of the United States	PIN	Pinellas			301	301	Nixon	Simmons	/	12
11/3/2020	WRI	Write-In	PRE	President of the United States	POL	Polk			167	167	Nixon	Simmons	/	3
11/3/2020	WRI	Write-In	PRE	President of the United States	PUT	Putnam			35	35	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	SAN	Santa Rosa			41	41	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SAR	Sarasota			101	101	Nixon	Simmons	/	2
11/3/2020	WRI	Write-In	PRE	President of the United States	SEM	Seminole			80	80	Nixon	Simmons	/	6
11/3/2020	WRI	Write-In	PRE	President of the United States	STJ	St. Johns			48	48	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	STL	St. Lucie			64	64	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	SUM	Sumter			26	26	Nixon	Simmons	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	SUW	Suwannee			16	16	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	TAY	Taylor			14	14	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	UNI	Union			2	2	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	VOL	Volusia			125	125	Nixon	Simmons	/	4
11/3/2020	WRI	Write-In	PRE	President of the United States	WAK	Wakulla			12	12	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	WAL	Walton			21	21	Nixon	Simmons	/	2
11/3/2020	WRI	Write-In	PRE	President of the United States	WAS	Washington			12	12	Nixon	Simmons	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ALA	Alachua			0	0	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BAK	Baker			9	9	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BAY	Bay			44	44	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRA	Bradford			14	14	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRE	Brevard			171	171	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	BRO	Broward			577	577	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CAL	Calhoun			11	11	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CHA	Charlotte			68	68	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CIT	Citrus			31	31	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLA	Clay			47	47	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLL	Collier			60	60	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	CLM	Columbia			22	22	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DES	Desoto			15	15	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DIX	Dixie			10	10	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DUV	Duval			199	199	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	ESC	Escambia			80	80	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	FLA	Flagler			26	26	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	FRA	Franklin			8	8	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GAD	Gadsden			25	25	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GIL	Gilchrist			10	10	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GLA	Glades			13	13	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	GUL	Gulf			10	10	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HAM	Hamilton			8	8	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HAR	Hardee			12	12	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HEN	Hendry			10	10	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HER	Hernando			0	0	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HIG	Highlands			25	25	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HIL	Hillsborough			390	390	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	HOL	Holmes			8	8	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	IND	Indian River			35	35	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	JAC	Jackson			14	14	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	JEF	Jefferson			16	16	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAF	Lafayette			5	5	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LAK	Lake			104	104	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEE	Lee			127	127	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEO	Leon			152	152	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LEV	Levy			13	13	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	LIB	Liberty			8	8	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAD	Madison			11	11	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MAN	Manatee			70	70	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MRN	Marion			122	122	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MRT	Martin			28	28	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	DAD	Miami-Dade			866	866	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	MON	Monroe			33	33	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	NAS	Nassau			15	15	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	OKA	Okaloosa			52	52	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	OKE	Okeechobee			11	11	Tolbert	Walls-Windhauser	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	ORA	Orange			247	247	Tolbert	Walls-Windhauser	/	1
11/3/2020	WRI	Write-In	PRE	President of the United States	OSC	Osceola			101	101	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PAL	Palm Beach			872	872	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PAS	Pasco			111	111	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	PIN	Pinellas			301	301	Tolbert	Walls-Windhauser	/	0
11/3/2020	WRI	Write-In	PRE	President of the United States	POL	Polk			167	167	Tolbert	Walls-Windhauser	/	0
