ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100042835,"PRESIDENT AND VICE PRESIDENT","","","","FEDERAL",1,,9901,"Write-in",11/10/2020 9:30:17 PM,1,2850,0.00895232650548291,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","DEMOCRAT","","","FEDERAL",1,,100072440,"JOSEPH R BIDEN / KAMALA D HARRIS",11/10/2020 9:30:17 PM,1,208447,0.65476687827663,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","LIBERTARIAN","","","FEDERAL",1,,100072563,"JO JORGENSEN / JEREMY (SPIKE) COHEN",11/10/2020 9:30:17 PM,1,6360,0.019977823359604,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PACIFIC GREEN","","","FEDERAL",1,,100072488,"HOWIE HAWKINS / ANGELA WALKER",11/10/2020 9:30:17 PM,1,1408,0.00442276341042805,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PROGRESSIVE","","","FEDERAL",1,,100072689,"DARIO HUNTER / DAWN NEPTUNE ADAMS",11/10/2020 9:30:17 PM,1,627,0.00196951183120624,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","REPUBLICAN","","","FEDERAL",1,,100072439,"DONALD J TRUMP / MICHAEL R PENCE",11/10/2020 9:30:17 PM,1,98661,0.309910696616649,662/1333,
100043097,"US SENATOR","","","","FEDERAL",2,,9901,"Write-in",11/10/2020 9:30:17 PM,1,412,0.0013257136973254,662/1333,
100043097,"US SENATOR","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","FEDERAL",2,,100042963,"JEFF MERKLEY",11/10/2020 9:30:17 PM,1,200692,0.645777022678714,662/1333,
100043097,"US SENATOR","LIBERTARIAN","","","FEDERAL",2,,100072719,"GARY DYE",11/10/2020 9:30:17 PM,1,6104,0.0196411563312482,662/1333,
100043097,"US SENATOR","PACIFIC GREEN, PROGRESSIVE","","","FEDERAL",2,,100072489,"IBRAHIM A TAHER",11/10/2020 9:30:17 PM,1,6142,0.0197634308955647,662/1333,
100043097,"US SENATOR","REPUBLICAN","","","FEDERAL",2,,100066692,"JO RAE PERKINS",11/10/2020 9:30:17 PM,1,97426,0.313492676397148,662/1333,
100042999,"US REPRESENTATIVE, 1ST DISTRICT","","","","US REPRESENTATIVE, 1ST DISTRICT",3,,9901,"Write-in",11/10/2020 9:30:17 PM,1,627,0.00203984032637445,67/245,
100042999,"US REPRESENTATIVE, 1ST DISTRICT","DEMOCRAT, WORKING FAMILIES","","","US REPRESENTATIVE, 1ST DISTRICT",3,,300024797,"SUZANNE BONAMICI",11/10/2020 9:30:17 PM,1,205691,0.669181493735706,67/245,
100042999,"US REPRESENTATIVE, 1ST DISTRICT","REPUBLICAN","","","US REPRESENTATIVE, 1ST DISTRICT",3,,100069241,"CHRISTOPHER C CHRISTENSEN",11/10/2020 9:30:17 PM,1,101059,0.32877866593792,67/245,
100043005,"SECRETARY OF STATE","","","","STATEWIDE PARTISAN",6,,9901,"Write-in",11/10/2020 9:30:17 PM,1,423,0.00138737651365074,662/1333,
100043005,"SECRETARY OF STATE","DEMOCRAT, WORKING FAMILIES","","","STATEWIDE PARTISAN",6,,100068483,"SHEMIA FAGAN",11/10/2020 9:30:17 PM,1,173928,0.570457735854007,662/1333,
100043005,"SECRETARY OF STATE","LIBERTARIAN","","","STATEWIDE PARTISAN",6,,100072565,"KYLE MARKLEY",11/10/2020 9:30:17 PM,1,9506,0.0311782532831298,662/1333,
100043005,"SECRETARY OF STATE","PACIFIC GREEN, PROGRESSIVE","","","STATEWIDE PARTISAN",6,,100072492,"NATHALIE PARAVICINI",11/10/2020 9:30:17 PM,1,13016,0.0426905264815082,662/1333,
100043005,"SECRETARY OF STATE","REPUBLICAN, INDEPENDENT","","","STATEWIDE PARTISAN",6,,100069234,"KIM THATCHER",11/10/2020 9:30:17 PM,1,108019,0.354286107867704,662/1333,
100043006,"STATE TREASURER","","","","STATEWIDE PARTISAN",7,,9901,"Write-in",11/10/2020 9:30:17 PM,1,293,0.000968479784224026,662/1333,
100043006,"STATE TREASURER","CONSTITUTION","","","STATEWIDE PARTISAN",7,,100072549,"MICHAEL P MARSH",11/10/2020 9:30:17 PM,1,5712,0.018880397704736,662/1333,
100043006,"STATE TREASURER","DEMOCRAT, WORKING FAMILIES","","","STATEWIDE PARTISAN",7,,300027642,"TOBIAS READ",11/10/2020 9:30:17 PM,1,177575,0.586954940899595,662/1333,
100043006,"STATE TREASURER","INDEPENDENT, PROGRESSIVE, PACIFIC GREEN","","","STATEWIDE PARTISAN",7,,100072493,"CHRIS HENRY",11/10/2020 9:30:17 PM,1,13401,0.0442955549091678,662/1333,
100043006,"STATE TREASURER","REPUBLICAN","","","STATEWIDE PARTISAN",7,,100066927,"JEFF GUDMAN",11/10/2020 9:30:17 PM,1,105555,0.348900626702277,662/1333,
100043004,"ATTORNEY GENERAL","","","","STATEWIDE PARTISAN",8,,9901,"Write-in",11/10/2020 9:30:17 PM,1,1331,0.00438247011952191,662/1333,
100043004,"ATTORNEY GENERAL","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","STATEWIDE PARTISAN",8,,300021617,"ELLEN ROSENBLUM",11/10/2020 9:30:17 PM,1,193528,0.637213130947285,662/1333,
100043004,"ATTORNEY GENERAL","LIBERTARIAN","","","STATEWIDE PARTISAN",8,,100072718,"LARS D H HEDBOR",11/10/2020 9:30:17 PM,1,7196,0.02369365513154,662/1333,
100043004,"ATTORNEY GENERAL","REPUBLICAN","","","STATEWIDE PARTISAN",8,,100069989,"MICHAEL CROSS",11/10/2020 9:30:17 PM,1,101655,0.334710743801653,662/1333,
100043011,"STATE SENATOR, 12TH DISTRICT","","","","SD 12",9,,9901,"Write-in",11/10/2020 9:30:17 PM,1,22,0.00293294227436342,26/38,
100043011,"STATE SENATOR, 12TH DISTRICT","DEMOCRAT","","","SD 12",9,,100066734,"BERNADETTE HANSEN",11/10/2020 9:30:17 PM,1,3768,0.502333022263698,26/38,
100043011,"STATE SENATOR, 12TH DISTRICT","REPUBLICAN, INDEPENDENT","","","SD 12",9,,300021439,"BRIAN J BOQUIST",11/10/2020 9:30:17 PM,1,3711,0.494734035461938,26/38,
100043012,"STATE SENATOR, 14TH DISTRICT","","","","SD 14",9,,9901,"Write-in",11/10/2020 9:30:17 PM,1,140,0.0020252578587238,2/27,
100043012,"STATE SENATOR, 14TH DISTRICT","DEMOCRAT, WORKING FAMILIES","","","SD 14",9,,100066736,"KATE LIEBER",11/10/2020 9:30:17 PM,1,47585,0.688370680052657,2/27,
100043012,"STATE SENATOR, 14TH DISTRICT","REPUBLICAN, LIBERTARIAN","","","SD 14",9,,100068933,"HARMONY K MULKEY",11/10/2020 9:30:17 PM,1,21402,0.30960406208862,2/27,
100043013,"STATE SENATOR, 18TH DISTRICT","","","","SD 18",10,,9901,"Write-in",11/10/2020 9:30:17 PM,1,1685,0.0668783488787458,14/25,
100043013,"STATE SENATOR, 18TH DISTRICT","DEMOCRAT","","","SD 18",10,,300021441,"GINNY BURDICK",11/10/2020 9:30:17 PM,1,23510,0.933121651121254,14/25,
100043056,"STATE REPRESENTATIVE, 24TH DISTRICT","","","","HD 24",11,,9901,"Write-in",11/10/2020 9:30:17 PM,1,19,0.00254078630649906,11/16,
100043056,"STATE REPRESENTATIVE, 24TH DISTRICT","DEMOCRAT, WORKING FAMILIES","","","HD 24",11,,100068486,"LYNNETTE SHAW",11/10/2020 9:30:17 PM,1,3552,0.474993313720246,11/16,
100043056,"STATE REPRESENTATIVE, 24TH DISTRICT","REPUBLICAN, INDEPENDENT","","","HD 24",11,,300027693,"RON NOBLE",11/10/2020 9:30:17 PM,1,3907,0.522465899973255,11/16,
100043058,"STATE REPRESENTATIVE, 26TH DISTRICT","","","","HD 26",13,,9901,"Write-in",11/10/2020 9:30:17 PM,1,28,0.000898587933247754,4/24,
100043058,"STATE REPRESENTATIVE, 26TH DISTRICT","DEMOCRAT, WORKING FAMILIES","","","HD 26",13,,100063744,"COURTNEY NERON",11/10/2020 9:30:17 PM,1,16779,0.538478818998716,4/24,
