ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100042835,"PRESIDENT AND VICE PRESIDENT","","","","FEDERAL",1,,9901,"Write-in",11/10/2020 9:29:07 PM,1,473,0.00897209734630778,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","DEMOCRAT","","","FEDERAL",1,,100072440,"JOSEPH R BIDEN / KAMALA D HARRIS",11/10/2020 9:29:07 PM,1,35780,0.678692691439519,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","LIBERTARIAN","","","FEDERAL",1,,100072563,"JO JORGENSEN / JEREMY (SPIKE) COHEN",11/10/2020 9:29:07 PM,1,1135,0.0215292399324722,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PACIFIC GREEN","","","FEDERAL",1,,100072488,"HOWIE HAWKINS / ANGELA WALKER",11/10/2020 9:29:07 PM,1,335,0.00635444526641249,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PROGRESSIVE","","","FEDERAL",1,,100072689,"DARIO HUNTER / DAWN NEPTUNE ADAMS",11/10/2020 9:29:07 PM,1,143,0.00271249454655817,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","REPUBLICAN","","","FEDERAL",1,,100072439,"DONALD J TRUMP / MICHAEL R PENCE",11/10/2020 9:29:07 PM,1,14853,0.28173903146873,662/1333,
100043097,"US SENATOR","","","","FEDERAL",2,,9901,"Write-in",11/10/2020 9:29:07 PM,1,52,0.0010006157635468,662/1333,
100043097,"US SENATOR","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","FEDERAL",2,,100042963,"JEFF MERKLEY",11/10/2020 9:29:07 PM,1,34974,0.672991071428571,662/1333,
100043097,"US SENATOR","LIBERTARIAN","","","FEDERAL",2,,100072719,"GARY DYE",11/10/2020 9:29:07 PM,1,1037,0.0199545874384236,662/1333,
100043097,"US SENATOR","PACIFIC GREEN, PROGRESSIVE","","","FEDERAL",2,,100072489,"IBRAHIM A TAHER",11/10/2020 9:29:07 PM,1,1116,0.0214747536945813,662/1333,
100043097,"US SENATOR","REPUBLICAN","","","FEDERAL",2,,100066692,"JO RAE PERKINS",11/10/2020 9:29:07 PM,1,14789,0.284578971674877,662/1333,
100043002,"US REPRESENTATIVE, 4TH DISTRICT","","","","US REPRESENTATIVE, 4TH DISTRICT",4,,9901,"Write-in",11/10/2020 9:29:07 PM,1,54,0.00124035281146637,64/285,
100043002,"US REPRESENTATIVE, 4TH DISTRICT","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","US REPRESENTATIVE, 4TH DISTRICT",4,,100066717,"PETER DEFAZIO",11/10/2020 9:29:07 PM,1,30481,0.70013322307975,64/285,
100043002,"US REPRESENTATIVE, 4TH DISTRICT","PACIFIC GREEN","","","US REPRESENTATIVE, 4TH DISTRICT",4,,100072491,"DANIEL HOFFAY",11/10/2020 9:29:07 PM,1,998,0.0229235575156193,64/285,
