ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100042835,"PRESIDENT AND VICE PRESIDENT","","","","FEDERAL",1,,9901,"Write-in",11/10/2020 9:29:05 PM,1,17,0.0033596837944664,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","DEMOCRAT","","","FEDERAL",1,,100072440,"JOSEPH R BIDEN / KAMALA D HARRIS",11/10/2020 9:29:05 PM,1,1345,0.265810276679842,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","LIBERTARIAN","","","FEDERAL",1,,100072563,"JO JORGENSEN / JEREMY (SPIKE) COHEN",11/10/2020 9:29:05 PM,1,123,0.0243083003952569,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PACIFIC GREEN","","","FEDERAL",1,,100072488,"HOWIE HAWKINS / ANGELA WALKER",11/10/2020 9:29:05 PM,1,13,0.00256916996047431,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PROGRESSIVE","","","FEDERAL",1,,100072689,"DARIO HUNTER / DAWN NEPTUNE ADAMS",11/10/2020 9:29:05 PM,1,5,0.000988142292490119,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","REPUBLICAN","","","FEDERAL",1,,100072439,"DONALD J TRUMP / MICHAEL R PENCE",11/10/2020 9:29:05 PM,1,3557,0.70296442687747,662/1333,
100043097,"US SENATOR","","","","FEDERAL",2,,9901,"Write-in",11/10/2020 9:29:05 PM,1,3,0.000602167804094741,662/1333,
100043097,"US SENATOR","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","FEDERAL",2,,100042963,"JEFF MERKLEY",11/10/2020 9:29:05 PM,1,1537,0.308510638297872,662/1333,
100043097,"US SENATOR","LIBERTARIAN","","","FEDERAL",2,,100072719,"GARY DYE",11/10/2020 9:29:05 PM,1,108,0.0216780409474107,662/1333,
100043097,"US SENATOR","PACIFIC GREEN, PROGRESSIVE","","","FEDERAL",2,,100072489,"IBRAHIM A TAHER",11/10/2020 9:29:05 PM,1,39,0.00782818145323163,662/1333,
100043097,"US SENATOR","REPUBLICAN","","","FEDERAL",2,,100066692,"JO RAE PERKINS",11/10/2020 9:29:05 PM,1,3295,0.661380971497391,662/1333,
100043000,"US REPRESENTATIVE, 2ND DISTRICT","","","","US REPRESENTATIVE, 2ND DISTRICT",3,,9901,"Write-in",11/10/2020 9:29:05 PM,1,0,0,157/381,
100043000,"US REPRESENTATIVE, 2ND DISTRICT","DEMOCRAT","","","US REPRESENTATIVE, 2ND DISTRICT",3,,100066710,"ALEX SPENSER",11/10/2020 9:29:05 PM,1,1146,0.232218844984802,157/381,
100043000,"US REPRESENTATIVE, 2ND DISTRICT","LIBERTARIAN","","","US REPRESENTATIVE, 2ND DISTRICT",3,,100072720,"ROBERT WERCH",11/10/2020 9:29:05 PM,1,188,0.0380952380952381,157/381,
100043000,"US REPRESENTATIVE, 2ND DISTRICT","REPUBLICAN","","","US REPRESENTATIVE, 2ND DISTRICT",3,,100066698,"CLIFF BENTZ",11/10/2020 9:29:05 PM,1,3601,0.729685916919959,157/381,
100043005,"SECRETARY OF STATE","","","","STATEWIDE PARTISAN",6,,9901,"Write-in",11/10/2020 9:29:05 PM,1,3,0.000608642726719416,662/1333,
100043005,"SECRETARY OF STATE","DEMOCRAT, WORKING FAMILIES","","","STATEWIDE PARTISAN",6,,100068483,"SHEMIA FAGAN",11/10/2020 9:29:05 PM,1,1218,0.247108947048083,662/1333,
100043005,"SECRETARY OF STATE","LIBERTARIAN","","","STATEWIDE PARTISAN",6,,100072565,"KYLE MARKLEY",11/10/2020 9:29:05 PM,1,162,0.0328667072428484,662/1333,
100043005,"SECRETARY OF STATE","PACIFIC GREEN, PROGRESSIVE","","","STATEWIDE PARTISAN",6,,100072492,"NATHALIE PARAVICINI",11/10/2020 9:29:05 PM,1,64,0.0129843781700142,662/1333,
100043005,"SECRETARY OF STATE","REPUBLICAN, INDEPENDENT","","","STATEWIDE PARTISAN",6,,100069234,"KIM THATCHER",11/10/2020 9:29:05 PM,1,3482,0.706431324812335,662/1333,
100043006,"STATE TREASURER","","","","STATEWIDE PARTISAN",7,,9901,"Write-in",11/10/2020 9:29:05 PM,1,1,0.000204834084391643,662/1333,
100043006,"STATE TREASURER","CONSTITUTION","","","STATEWIDE PARTISAN",7,,100072549,"MICHAEL P MARSH",11/10/2020 9:29:05 PM,1,207,0.0424006554690701,662/1333,
100043006,"STATE TREASURER","DEMOCRAT, WORKING FAMILIES","","","STATEWIDE PARTISAN",7,,300027642,"TOBIAS READ",11/10/2020 9:29:05 PM,1,1259,0.257886112249078,662/1333,
100043006,"STATE TREASURER","INDEPENDENT, PROGRESSIVE, PACIFIC GREEN","","","STATEWIDE PARTISAN",7,,100072493,"CHRIS HENRY",11/10/2020 9:29:05 PM,1,145,0.0297009422367882,662/1333,
100043006,"STATE TREASURER","REPUBLICAN","","","STATEWIDE PARTISAN",7,,100066927,"JEFF GUDMAN",11/10/2020 9:29:05 PM,1,3270,0.669807455960672,662/1333,
100043020,"STATE SENATOR, 29TH DISTRICT","","","","SD 29",7,,9901,"Write-in",11/10/2020 9:29:05 PM,1,5,0.00101791530944625,28/93,
100043020,"STATE SENATOR, 29TH DISTRICT","DEMOCRAT","","","SD 29",7,,100069233,"MILDRED A O'CALLAGHAN",11/10/2020 9:29:05 PM,1,1048,0.213355048859935,28/93,
100043020,"STATE SENATOR, 29TH DISTRICT","REPUBLICAN","","","SD 29",7,,300021649,"BILL HANSELL",11/10/2020 9:29:05 PM,1,3859,0.785627035830619,28/93,
100043004,"ATTORNEY GENERAL","","","","STATEWIDE PARTISAN",8,,9901,"Write-in",11/10/2020 9:29:05 PM,1,6,0.00123304562268804,662/1333,
100043004,"ATTORNEY GENERAL","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","STATEWIDE PARTISAN",8,,300021617,"ELLEN ROSENBLUM",11/10/2020 9:29:05 PM,1,1394,0.286477599671188,662/1333,
100043004,"ATTORNEY GENERAL","LIBERTARIAN","","","STATEWIDE PARTISAN",8,,100072718,"LARS D H HEDBOR",11/10/2020 9:29:05 PM,1,134,0.0275380189066995,662/1333,
100043004,"ATTORNEY GENERAL","REPUBLICAN","","","STATEWIDE PARTISAN",8,,100069989,"MICHAEL CROSS",11/10/2020 9:29:05 PM,1,3332,0.684751335799425,662/1333,
100043089,"STATE REPRESENTATIVE, 57TH DISTRICT","","","","HD 57",9,,9901,"Write-in",11/10/2020 9:29:05 PM,1,8,0.00162667751118341,9/40,
100043089,"STATE REPRESENTATIVE, 57TH DISTRICT","DEMOCRAT","","","HD 57",9,,100068702,"ROLAND RUHE",11/10/2020 9:29:05 PM,1,954,0.193981293208621,9/40,
100043089,"STATE REPRESENTATIVE, 57TH DISTRICT","REPUBLICAN","","","HD 57",9,,100068817,"GREG SMITH",11/10/2020 9:29:05 PM,1,3956,0.804392029280195,9/40,
100042565,"MORROW COUNTY CLERK","","","","MORROW",11,,9901,"Write-in",11/10/2020 9:29:05 PM,1,20,0.0046339202965709,5/5,
100042565,"MORROW COUNTY CLERK","NONPARTISAN","","","MORROW",11,,100034041,"BOBBI A CHILDERS",11/10/2020 9:29:05 PM,1,4296,0.995366079703429,5/5,
100042588,"MORROW COUNTY COMMISSIONER, POSITION 1","","","","MORROW",12,,9901,"Write-in",11/10/2020 9:29:05 PM,1,6,0.00126236061434883,5/5,
100042588,"MORROW COUNTY COMMISSIONER, POSITION 1","NONPARTISAN","","","MORROW",12,,100052347,"JIM DOHERTY",11/10/2020 9:29:05 PM,1,2899,0.609930570166211,5/5,
100042588,"MORROW COUNTY COMMISSIONER, POSITION 1","NONPARTISAN","","","MORROW",12,,100072186,"JOEL R PETERSON",11/10/2020 9:29:05 PM,1,1848,0.38880706921944,5/5,
100042566,"MORROW COUNTY JUSTICE OF PEACE","","","","MORROW",13,,9901,"Write-in",11/10/2020 9:29:05 PM,1,2,0.000428082191780822,5/5,
100042566,"MORROW COUNTY JUSTICE OF PEACE","NONPARTISAN","","","MORROW",13,,100072176,"GLEN G DIEHL",11/10/2020 9:29:05 PM,1,2446,0.523544520547945,5/5,
100042566,"MORROW COUNTY JUSTICE OF PEACE","NONPARTISAN","","","MORROW",13,,100072182,"THERESA CRAWFORD",11/10/2020 9:29:05 PM,1,2224,0.476027397260274,5/5,
100042567,"MORROW COUNTY SHERIFF","","","","MORROW",14,,9901,"Write-in",11/10/2020 9:29:05 PM,1,4,0.000810044552450385,5/5,
100042567,"MORROW COUNTY SHERIFF","NONPARTISAN","","","MORROW",14,,100034044,"KENNETH W MATLACK",11/10/2020 9:29:05 PM,1,2966,0.60064803564196,5/5,
100042567,"MORROW COUNTY SHERIFF","NONPARTISAN","","","MORROW",14,,100072183,"MARK PRATT",11/10/2020 9:29:05 PM,1,1968,0.398541919805589,5/5,
100042569,"MORROW COUNTY TREASURER","","","","MORROW",15,,9901,"Write-in",11/10/2020 9:29:05 PM,1,21,0.00473719828558538,5/5,
100042569,"MORROW COUNTY TREASURER","NONPARTISAN","","","MORROW",15,,100072184,"JAYLENE PAPINEAU",11/10/2020 9:29:05 PM,1,2729,0.615610196255358,5/5,
100042569,"MORROW COUNTY TREASURER","NONPARTISAN","","","MORROW",15,,100072185,"SABRINA BAILEY CAVE",11/10/2020 9:29:05 PM,1,1683,0.379652605459057,5/5,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","","","","CITY OF BOARDMAN",16,,9901,"Write-in",11/10/2020 9:29:05 PM,3,12,0.00542250338906462,1/1,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","NONPARTISAN","","","CITY OF BOARDMAN",16,,100034955,"DAVID JONES",11/10/2020 9:29:05 PM,3,280,0.126525079078174,1/1,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","NONPARTISAN","","","CITY OF BOARDMAN",16,,100072177,"KATY NORTON",11/10/2020 9:29:05 PM,3,426,0.192498870311794,1/1,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","NONPARTISAN","","","CITY OF BOARDMAN",16,,100073448,"JENNIFER LEIGHTON",11/10/2020 9:29:05 PM,3,320,0.144600090375056,1/1,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","NONPARTISAN","","","CITY OF BOARDMAN",16,,100073449,"CHANDLER SCHAAK",11/10/2020 9:29:05 PM,3,74,0.0334387708992318,1/1,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","NONPARTISAN","","","CITY OF BOARDMAN",16,,100073450,"BRENDA PROFITT",11/10/2020 9:29:05 PM,3,401,0.181201988251243,1/1,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","NONPARTISAN","","","CITY OF BOARDMAN",16,,100073451,"ISAAC ALVIN WILLIAMS",11/10/2020 9:29:05 PM,3,255,0.115228197017623,1/1,
100042570,"CITY OF BOARDMAN, COUNCIL MEMBER, AT LARGE (Vote For 3)","NONPARTISAN","","","CITY OF BOARDMAN",16,,100073452,"PAUL B BEAGLE",11/10/2020 9:29:05 PM,3,445,0.201084500677813,1/1,
100042571,"CITY OF BOARDMAN, MAYOR","","","","CITY OF BOARDMAN",17,,9901,"Write-in",11/10/2020 9:29:05 PM,1,7,0.008274231678487,1/1,
100042571,"CITY OF BOARDMAN, MAYOR","NONPARTISAN","","","CITY OF BOARDMAN",17,,100034953,"SANDY TOMS",11/10/2020 9:29:05 PM,1,223,0.263593380614657,1/1,
100042571,"CITY OF BOARDMAN, MAYOR","NONPARTISAN","","","CITY OF BOARDMAN",17,,100073453,"JONATHAN TALLMAN",11/10/2020 9:29:05 PM,1,145,0.171394799054374,1/1,
100042571,"CITY OF BOARDMAN, MAYOR","NONPARTISAN","","","CITY OF BOARDMAN",17,,100073454,"PAUL E KEEFER",11/10/2020 9:29:05 PM,1,471,0.556737588652482,1/1,
100042572,"CITY OF HEPPNER, COUNCILOR, POSITION 1","","","","CITY OF HEPPNER",18,,9901,"Write-in",11/10/2020 9:29:05 PM,1,87,0.146711635750422,1/1,
100042572,"CITY OF HEPPNER, COUNCILOR, POSITION 1","NONPARTISAN","","","CITY OF HEPPNER",18,,100073092,"JOANNA LAMB",11/10/2020 9:29:05 PM,1,506,0.853288364249578,1/1,
100042573,"CITY OF HEPPNER, COUNCILOR, POSITION 2","","","","CITY OF HEPPNER",19,,9901,"Write-in",11/10/2020 9:29:05 PM,1,12,0.0187793427230047,1/1,
100042573,"CITY OF HEPPNER, COUNCILOR, POSITION 2","NONPARTISAN","","","CITY OF HEPPNER",19,,100034964,"JOHN A BOWLES",11/10/2020 9:29:05 PM,1,627,0.981220657276995,1/1,
100042574,"CITY OF HEPPNER, COUNCILOR, POSITION 3","","","","CITY OF HEPPNER",20,,9901,"Write-in",11/10/2020 9:29:05 PM,1,3,0.00455927051671733,1/1,
100042574,"CITY OF HEPPNER, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF HEPPNER",20,,100034967,"COREY SWEENEY",11/10/2020 9:29:05 PM,1,655,0.995440729483283,1/1,
100042575,"CITY OF HEPPNER, MAYOR","","","","CITY OF HEPPNER",21,,9901,"Write-in",11/10/2020 9:29:05 PM,1,24,0.037037037037037,1/1,
100042575,"CITY OF HEPPNER, MAYOR","NONPARTISAN","","","CITY OF HEPPNER",21,,300035288,"JIM KINDLE",11/10/2020 9:29:05 PM,1,624,0.962962962962963,1/1,
100042576,"CITY OF IONE, COUNCILOR, POSITION 1","","","","CITY OF IONE",22,,9901,"Write-in",11/10/2020 9:29:05 PM,1,31,1,1/1,
100042576,"CITY OF IONE, COUNCILOR, POSITION 1","NONPARTISAN","","","CITY OF IONE",22,,100072823,"NO CANDIDATE FILED",11/10/2020 9:29:05 PM,1,0,0,1/1,
100042577,"CITY OF IONE, COUNCILOR, POSITION 2","","","","CITY OF IONE",23,,9901,"Write-in",11/10/2020 9:29:05 PM,1,5,0.0357142857142857,1/1,
100042577,"CITY OF IONE, COUNCILOR, POSITION 2","NONPARTISAN","","","CITY OF IONE",23,,100072178,"SABRINA BAILEY CAVE",11/10/2020 9:29:05 PM,1,135,0.964285714285714,1/1,
100042578,"CITY OF IONE, COUNCILOR, POSITION 3","","","","CITY OF IONE",24,,9901,"Write-in",11/10/2020 9:29:05 PM,1,14,0.106870229007634,1/1,
100042578,"CITY OF IONE, COUNCILOR, POSITION 3","NONPARTISAN","","","CITY OF IONE",24,,100072824,"CHRIS CAVE",11/10/2020 9:29:05 PM,1,117,0.893129770992366,1/1,
100042579,"CITY OF IONE, COUNCILOR, POSITION 6","","","","CITY OF IONE",25,,9901,"Write-in",11/10/2020 9:29:05 PM,1,1,0.00591715976331361,1/1,
100042579,"CITY OF IONE, COUNCILOR, POSITION 6","NONPARTISAN","","","CITY OF IONE",25,,100072825,"MARK E PATTON",11/10/2020 9:29:05 PM,1,168,0.994082840236686,1/1,
100042580,"CITY OF IONE, MAYOR","","","","CITY OF IONE",26,,9901,"Write-in",11/10/2020 9:29:05 PM,1,4,0.0238095238095238,1/1,
100042580,"CITY OF IONE, MAYOR","NONPARTISAN","","","CITY OF IONE",26,,100055977,"ROD TAYLOR",11/10/2020 9:29:05 PM,1,164,0.976190476190476,1/1,
100042581,"CITY OF IRRIGON, COUNCILOR, AT LARGE (Vote For 4)","","","","CITY OF IRRIGON",27,,9901,"Write-in",11/10/2020 9:29:05 PM,4,39,0.0219347581552306,1/1,
100042581,"CITY OF IRRIGON, COUNCILOR, AT LARGE (Vote For 4)","NONPARTISAN","","","CITY OF IRRIGON",27,,100035007,"KENNETH W MATLACK",11/10/2020 9:29:05 PM,4,514,0.289088863892013,1/1,
100042581,"CITY OF IRRIGON, COUNCILOR, AT LARGE (Vote For 4)","NONPARTISAN","","","CITY OF IRRIGON",27,,100055559,"DAREN C STRONG",11/10/2020 9:29:05 PM,4,423,0.237907761529809,1/1,
100042581,"CITY OF IRRIGON, COUNCILOR, AT LARGE (Vote For 4)","NONPARTISAN","","","CITY OF IRRIGON",27,,100055994,"MARLINA AVILA SERRATOS",11/10/2020 9:29:05 PM,4,416,0.233970753655793,1/1,
100042581,"CITY OF IRRIGON, COUNCILOR, AT LARGE (Vote For 4)","NONPARTISAN","","","CITY OF IRRIGON",27,,100072179,"WESLEY (ALAN) CARNAHAN",11/10/2020 9:29:05 PM,4,386,0.217097862767154,1/1,
100042585,"TOWN OF LEXINGTON, MAYOR","","","","TOWN OF LEXINGTON",28,,9901,"Write-in",11/10/2020 9:29:05 PM,1,8,0.062015503875969,1/1,
100042585,"TOWN OF LEXINGTON, MAYOR","NONPARTISAN","","","TOWN OF LEXINGTON",28,,100073283,"JULI A KENNEDY",11/10/2020 9:29:05 PM,1,121,0.937984496124031,1/1,
100042582,"TOWN OF LEXINGTON, COUNCILOR, POSITION 1","","","","TOWN OF LEXINGTON",29,,9901,"Write-in",11/10/2020 9:29:05 PM,1,6,0.0495867768595041,1/1,
100042582,"TOWN OF LEXINGTON, COUNCILOR, POSITION 1","NONPARTISAN","","","TOWN OF LEXINGTON",29,,100055561,"WILBUR (BILL) BEARD",11/10/2020 9:29:05 PM,1,115,0.950413223140496,1/1,
100042583,"TOWN OF LEXINGTON, COUNCILOR, POSITION 2","","","","TOWN OF LEXINGTON",30,,9901,"Write-in",11/10/2020 9:29:05 PM,1,6,0.0491803278688525,1/1,
