ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100042835,"PRESIDENT AND VICE PRESIDENT","","","","FEDERAL",1,,9901,"Write-in",11/10/2020 9:30:31 PM,1,1219,0.00742586320329443,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","DEMOCRAT","","","FEDERAL",1,,100072440,"JOSEPH R BIDEN / KAMALA D HARRIS",11/10/2020 9:30:31 PM,1,80138,0.488181973244962,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","LIBERTARIAN","","","FEDERAL",1,,100072563,"JO JORGENSEN / JEREMY (SPIKE) COHEN",11/10/2020 9:30:31 PM,1,3228,0.0196642218377641,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PACIFIC GREEN","","","FEDERAL",1,,100072488,"HOWIE HAWKINS / ANGELA WALKER",11/10/2020 9:30:31 PM,1,832,0.00506834961865543,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","PROGRESSIVE","","","FEDERAL",1,,100072689,"DARIO HUNTER / DAWN NEPTUNE ADAMS",11/10/2020 9:30:31 PM,1,315,0.00191890640610151,662/1333,
100042835,"PRESIDENT AND VICE PRESIDENT","REPUBLICAN","","","FEDERAL",1,,100072439,"DONALD J TRUMP / MICHAEL R PENCE",11/10/2020 9:30:31 PM,1,78424,0.477740685689222,662/1333,
100043097,"US SENATOR","","","","FEDERAL",2,,9901,"Write-in",11/10/2020 9:30:31 PM,1,211,0.00131307913946643,662/1333,
100043097,"US SENATOR","DEMOCRAT, INDEPENDENT, WORKING FAMILIES","","","FEDERAL",2,,100042963,"JEFF MERKLEY",11/10/2020 9:30:31 PM,1,79283,0.49338793087354,662/1333,
100043097,"US SENATOR","LIBERTARIAN","","","FEDERAL",2,,100072719,"GARY DYE",11/10/2020 9:30:31 PM,1,3175,0.0197584183308337,662/1333,
100043097,"US SENATOR","PACIFIC GREEN, PROGRESSIVE","","","FEDERAL",2,,100072489,"IBRAHIM A TAHER",11/10/2020 9:30:31 PM,1,2647,0.0164726089202258,662/1333,
100043097,"US SENATOR","REPUBLICAN","","","FEDERAL",2,,100066692,"JO RAE PERKINS",11/10/2020 9:30:31 PM,1,75375,0.469067962735934,662/1333,
100043003,"US REPRESENTATIVE, 5TH DISTRICT","","","","US REPRESENTATIVE, 5TH DISTRICT",5,,9901,"Write-in",11/10/2020 9:30:31 PM,1,301,0.00188868670389659,243/291,
100043003,"US REPRESENTATIVE, 5TH DISTRICT","DEMOCRAT","","","US REPRESENTATIVE, 5TH DISTRICT",5,,300025018,"KURT SCHRADER",11/10/2020 9:30:31 PM,1,76349,0.479067578590701,243/291,
100043003,"US REPRESENTATIVE, 5TH DISTRICT","LIBERTARIAN","","","US REPRESENTATIVE, 5TH DISTRICT",5,,100072722,"MATTHEW JAMES RIX",11/10/2020 9:30:31 PM,1,4583,0.0287569806111564,243/291,
